birth_year,birth_month,region,age,n_births,n_valid_status,n_single,n_married,n_widowed,n_separated,n_uniao_estavel,n_unknown,n_dtnascmae_invalid
2019,5,3,19,3788,3774,2655,496,2,6,615,14,23
2019,5,4,12,1,1,1,0,0,0,0,0,0
2019,5,4,13,22,22,19,0,0,0,3,0,0
2019,5,4,14,98,98,79,0,0,0,19,0,0
2019,5,4,15,276,276,228,2,0,0,46,0,1
2019,5,4,16,504,500,379,16,0,1,104,4,8
2019,5,4,17,774,772,557,50,1,0,164,2,2
2019,5,4,18,1005,1002,725,79,1,2,195,3,6
2019,5,4,19,1362,1355,906,135,1,2,311,7,12
2019,5,5,11,1,1,0,0,0,0,1,0,0
2019,5,5,12,5,5,4,0,0,0,1,0,1
2019,5,5,13,24,24,20,1,0,0,3,0,1
2019,5,5,14,109,107,92,1,0,0,14,2,2
2019,5,5,15,243,241,201,5,0,0,35,2,4
2019,5,5,16,416,407,310,12,0,0,85,9,3
2019,5,5,17,622,613,452,42,0,1,118,9,5
2019,5,5,18,738,732,503,71,0,3,155,6,3
2019,5,5,19,875,867,570,116,0,2,179,8,3
2019,6,0,10,1,1,1,0,0,0,0,0,0
2019,6,0,11,10,10,9,1,0,0,0,0,1
2019,6,0,12,44,43,38,1,0,0,4,1,0
2019,6,0,13,339,333,294,0,0,0,39,6,5
2019,6,0,14,1261,1246,988,5,0,0,253,15,21
2019,6,0,15,3015,2980,2315,24,0,0,641,35,63
2019,6,0,16,5057,5008,3707,137,1,1,1162,49,89
2019,6,0,17,6757,6683,4798,353,3,6,1523,74,104
2019,6,0,18,8529,8444,5742,682,1,9,2010,85,143
2019,6,0,19,10084,9986,6502,1104,1,8,2371,98,170
2019,6,1,11,3,3,2,1,0,0,0,0,0
2019,6,1,12,11,10,8,0,0,0,2,1,0
2019,6,1,13,70,69,55,0,0,0,14,1,2
2019,6,1,14,253,251,195,1,0,0,55,2,4
2019,6,1,15,533,529,355,2,0,0,172,4,15
2019,6,1,16,867,860,570,18,0,0,272,7,18
2019,6,1,17,1165,1157,722,39,0,0,396,8,21
2019,6,1,18,1287,1274,737,72,0,2,463,13,24
2019,6,1,19,1474,1465,821,100,0,1,543,9,22
2019,6,2,11,6,6,6,0,0,0,0,0,1
2019,6,2,12,18,18,17,0,0,0,1,0,0
2019,6,2,13,132,129,112,0,0,0,17,3,2
2019,6,2,14,525,514,371,4,0,0,139,11,16
2019,6,2,15,1106,1085,790,13,0,0,282,21,32
2019,6,2,16,1827,1793,1251,46,1,1,494,34,53
2019,6,2,17,2338,2294,1552,112,3,2,625,44,58
2019,6,2,18,2870,2816,1798,218,1,1,798,54,89
2019,6,2,19,3154,3089,1897,311,0,0,881,65,112
2019,6,3,10,1,1,1,0,0,0,0,0,0
2019,6,3,11,1,1,1,0,0,0,0,0,0
2019,6,3,12,8,8,7,1,0,0,0,0,0
2019,6,3,13,77,75,73,0,0,0,2,2,0
2019,6,3,14,303,302,276,0,0,0,26,1,0
2019,6,3,15,834,832,749,3,0,0,80,2,8
2019,6,3,16,1417,1413,1172,43,0,0,198,4,8
2019,6,3,17,2057,2044,1658,118,0,3,265,13,7
2019,6,3,18,2805,2794,2122,237,0,3,432,11,15
2019,6,3,19,3405,3392,2440,464,0,6,482,13,14
2019,6,4,12,2,2,2,0,0,0,0,0,0
2019,6,4,13,29,29,27,0,0,0,2,0,0
2019,6,4,14,91,91,76,0,0,0,15,0,1
2019,6,4,15,288,286,220,3,0,0,63,2,3
2019,6,4,16,508,507,377,17,0,0,113,1,5
2019,6,4,17,680,676,485,51,0,1,139,4,8
2019,6,4,18,879,876,610,78,0,0,188,3,10
2019,6,4,19,1236,1229,812,127,1,0,289,7,11
2019,6,5,12,5,5,4,0,0,0,1,0,0
2019,6,5,13,31,31,27,0,0,0,4,0,1
2019,6,5,14,89,88,70,0,0,0,18,1,0
2019,6,5,15,254,248,201,3,0,0,44,6,5
2019,6,5,16,438,435,337,13,0,0,85,3,5
2019,6,5,17,517,512,381,33,0,0,98,5,10
2019,6,5,18,688,684,475,77,0,3,129,4,5
2019,6,5,19,815,811,532,102,0,1,176,4,11
2019,7,0,10,1,1,0,0,0,0,1,0,0
2019,7,0,11,11,11,8,0,0,0,3,0,3
2019,7,0,12,57,55,47,0,0,0,8,2,1
2019,7,0,13,315,313,259,1,0,0,53,2,6
2019,7,0,14,1259,1242,1029,6,1,0,206,17,20
2019,7,0,15,2916,2876,2279,19,0,2,576,40,52
2019,7,0,16,4971,4915,3653,119,2,3,1138,56,98
2019,7,0,17,6773,6698,4791,332,3,4,1568,75,118
2019,7,0,18,8444,8354,5693,656,3,8,1994,90,129
2019,7,0,19,10503,10368,6742,1124,5,19,2478,135,137
2019,7,1,10,1,1,0,0,0,0,1,0,0
2019,7,1,11,3,3,2,0,0,0,1,0,0
2019,7,1,12,14,14,10,0,0,0,4,0,0
2019,7,1,13,60,60,49,0,0,0,11,0,3
2019,7,1,14,240,237,182,1,1,0,53,3,5
2019,7,1,15,482,477,329,3,0,0,145,5,7
2019,7,1,16,913,908,588,17,0,0,303,5,17
2019,7,1,17,1149,1140,720,42,1,3,374,9,17
2019,7,1,18,1302,1293,736,86,1,2,468,9,28
2019,7,1,19,1540,1522,861,122,1,1,537,18,33
2019,7,2,11,5,5,5,0,0,0,0,0,2
2019,7,2,12,25,23,20,0,0,0,3,2,1
2019,7,2,13,142,140,114,0,0,0,26,2,2
2019,7,2,14,518,507,399,1,0,0,107,11,9
2019,7,2,15,1141,1114,837,9,0,2,266,27,31
2019,7,2,16,1877,1843,1268,43,0,2,530,34,59
2019,7,2,17,2357,2306,1532,101,1,0,672,51,80
2019,7,2,18,2796,2736,1742,186,2,3,803,60,69
2019,7,2,19,3366,3281,2002,316,2,3,958,85,69
2019,7,3,11,1,1,1,0,0,0,0,0,0
2019,7,3,12,9,9,9,0,0,0,0,0,0
2019,7,3,13,69,69,63,0,0,0,6,0,1
2019,7,3,14,294,292,272,2,0,0,18,2,3
2019,7,3,15,793,788,698,2,0,0,88,5,6
2019,7,3,16,1324,1316,1131,30,2,1,152,8,7
2019,7,3,17,2016,2005,1636,106,0,1,262,11,8
2019,7,3,18,2751,2742,2115,233,0,2,392,9,24
2019,7,3,19,3381,3358,2432,405,1,10,510,23,12
2019,7,4,12,2,2,2,0,0,0,0,0,0
2019,7,4,13,27,27,20,1,0,0,6,0,0
2019,7,4,14,109,108,95,0,0,0,13,1,0
2019,7,4,15,296,295,241,2,0,0,52,1,5
2019,7,4,16,478,471,364,17,0,0,90,7,9
2019,7,4,17,688,685,503,38,0,0,144,3,6
2019,7,4,18,904,901,623,89,0,0,189,3,4
2019,7,4,19,1311,1306,852,162,1,3,288,5,13
2019,7,5,11,2,2,0,0,0,0,2,0,1
2019,7,5,12,7,7,6,0,0,0,1,0,0
2019,7,5,13,17,17,13,0,0,0,4,0,0
2019,7,5,14,98,98,81,2,0,0,15,0,3
2019,7,5,15,204,202,174,3,0,0,25,2,3
2019,7,5,16,379,377,302,12,0,0,63,2,6
2019,7,5,17,563,562,400,45,1,0,116,1,7
2019,7,5,18,691,682,477,62,0,1,142,9,4
2019,7,5,19,905,901,595,119,0,2,185,4,10
2019,8,0,10,2,2,1,0,0,0,1,0,0
2019,8,0,11,9,9,8,0,0,0,1,0,0
2019,8,0,12,35,34,26,0,0,1,7,1,2
2019,8,0,13,319,314,263,0,0,0,51,5,6
2019,8,0,14,1316,1305,1067,11,0,0,227,11,22
2019,8,0,15,2928,2894,2271,16,0,1,606,34,54
2019,8,0,16,4880,4836,3620,92,2,0,1122,44,83
2019,8,0,17,6677,6603,4733,321,6,7,1536,74,100
2019,8,0,18,8113,8040,5391,627,6,5,2011,73,99
2019,8,0,19,10081,9979,6547,1080,5,29,2318,102,144
2019,8,1,10,2,2,1,0,0,0,1,0,0
2019,8,1,11,2,2,2,0,0,0,0,0,0
2019,8,1,12,6,6,5,0,0,0,1,0,0
2019,8,1,13,72,72,59,0,0,0,13,0,1
2019,8,1,14,284,284,221,0,0,0,63,0,4
2019,8,1,15,566,558,391,5,0,0,162,8,12
2019,8,1,16,852,849,538,17,0,0,294,3,17
2019,8,1,17,1197,1188,761,45,2,2,378,9,21
2019,8,1,18,1383,1371,763,99,0,1,508,12,25
2019,8,1,19,1539,1527,854,129,1,4,539,12,23
2019,8,2,11,3,3,3,0,0,0,0,0,0
2019,8,2,12,18,17,11,0,0,1,5,1,0
2019,8,2,13,116,114,91,0,0,0,23,2,3
2019,8,2,14,520,515,406,4,0,0,105,5,13
2019,8,2,15,1094,1074,799,8,0,1,266,20,27
2019,8,2,16,1774,1741,1212,35,1,0,493,33,42
2019,8,2,17,2299,2258,1487,111,2,3,655,41,54
2019,8,2,18,2721,2686,1698,196,3,0,789,35,51
2019,8,2,19,3198,3142,1982,279,3,8,870,56,81
2019,8,3,11,2,2,1,0,0,0,1,0,0
2019,8,3,12,7,7,7,0,0,0,0,0,1
2019,8,3,13,71,69,64,0,0,0,5,2,0
2019,8,3,14,307,305,283,1,0,0,21,2,2
2019,8,3,15,750,746,664,1,0,0,81,4,11
2019,8,3,16,1381,1374,1188,23,1,0,162,7,11
2019,8,3,17,1970,1951,1597,94,2,1,257,19,16
2019,8,3,18,2500,2484,1893,192,2,3,394,16,9
2019,8,3,19,3309,3288,2388,414,0,7,479,21,16
2019,8,4,12,3,3,3,0,0,0,0,0,0
2019,8,4,13,34,34,32,0,0,0,2,0,1
2019,8,4,14,114,112,85,1,0,0,26,2,0
2019,8,4,15,280,279,221,2,0,0,56,1,0
2019,8,4,16,437,436,341,6,0,0,89,1,5
2019,8,4,17,701,698,512,39,0,0,147,3,7
2019,8,4,18,850,843,586,77,1,0,179,7,9
2019,8,4,19,1178,1173,759,141,0,5,268,5,11
2019,8,5,11,2,2,2,0,0,0,0,0,0
2019,8,5,12,1,1,0,0,0,0,1,0,1
2019,8,5,13,26,25,17,0,0,0,8,1,1
2019,8,5,14,91,89,72,5,0,0,12,2,3
2019,8,5,15,238,237,196,0,0,0,41,1,4
2019,8,5,16,436,436,341,11,0,0,84,0,8
2019,8,5,17,510,508,376,32,0,1,99,2,2
2019,8,5,18,659,656,451,63,0,1,141,3,5
2019,8,5,19,857,849,564,117,1,5,162,8,13
2019,9,0,10,1,1,0,0,0,0,1,0,0
2019,9,0,11,8,8,6,1,0,1,0,0,0
2019,9,0,12,49,47,43,0,0,0,4,2,1
2019,9,0,13,310,304,256,2,0,0,46,6,5
2019,9,0,14,1224,1205,978,6,0,0,221,19,20
2019,9,0,15,3086,3038,2429,22,1,0,586,48,53
2019,9,0,16,4921,4869,3590,93,2,3,1181,52,78
2019,9,0,17,6515,6447,4535,332,2,3,1575,68,86
2019,9,0,18,8253,8178,5564,579,4,10,2021,75,112
2019,9,0,19,10085,9994,6521,1070,5,18,2380,91,143
2019,9,1,10,1,1,0,0,0,0,1,0,0
2019,9,1,11,2,2,2,0,0,0,0,0,0
2019,9,1,12,16,16,16,0,0,0,0,0,0
2019,9,1,13,82,79,64,1,0,0,14,3,1
2019,9,1,14,266,263,201,2,0,0,60,3,3
2019,9,1,15,627,618,450,4,0,0,164,9,14
2019,9,1,16,990,975,634,19,0,1,321,15,13
2019,9,1,17,1236,1217,726,55,0,0,436,19,18
2019,9,1,18,1491,1480,825,79,1,2,573,11,24
2019,9,1,19,1650,1629,921,138,2,4,564,21,41
2019,9,2,11,4,4,3,1,0,0,0,0,0
2019,9,2,12,19,17,14,0,0,0,3,2,1
2019,9,2,13,111,109,85,0,0,0,24,2,2
2019,9,2,14,483,471,366,3,0,0,102,12,15
2019,9,2,15,1175,1152,886,10,1,0,255,23,25
2019,9,2,16,1844,1819,1264,29,2,2,522,25,51
2019,9,2,17,2324,2295,1525,124,2,2,642,29,46
2019,9,2,18,2806,2765,1792,156,1,4,812,41,55
2019,9,2,19,3310,3266,2032,316,2,6,910,44,73
2019,9,3,11,1,1,0,0,0,1,0,0,0
2019,9,3,12,9,9,9,0,0,0,0,0,0
2019,9,3,13,70,70,69,0,0,0,1,0,0
2019,9,3,14,286,283,260,1,0,0,22,3,1
2019,9,3,15,791,783,704,4,0,0,75,8,7
2019,9,3,16,1258,1251,1061,24,0,0,166,7,8
2019,9,3,17,1818,1803,1452,90,0,0,261,15,12
2019,9,3,18,2481,2465,1892,218,1,1,353,16,16
2019,9,3,19,3186,3173,2257,405,0,4,507,13,16
2019,9,4,11,1,1,1,0,0,0,0,0,0
2019,9,4,12,1,1,1,0,0,0,0,0,0
2019,9,4,13,22,21,18,0,0,0,3,1,0
2019,9,4,14,105,105,83,0,0,0,22,0,1
2019,9,4,15,281,277,228,1,0,0,48,4,2
2019,9,4,16,457,454,334,12,0,0,108,3,2
2019,9,4,17,626,625,455,39,0,1,130,1,7
2019,9,4,18,827,822,576,77,0,1,168,5,12
2019,9,4,19,1130,1124,787,105,0,3,229,6,10
2019,9,5,12,4,4,3,0,0,0,1,0,0
2019,9,5,13,25,25,20,1,0,0,4,0,2
2019,9,5,14,84,83,68,0,0,0,15,1,0
2019,9,5,15,212,208,161,3,0,0,44,4,5
2019,9,5,16,372,370,297,9,0,0,64,2,4
2019,9,5,17,511,507,377,24,0,0,106,4,3
2019,9,5,18,648,646,479,49,1,2,115,2,5
2019,9,5,19,809,802,524,106,1,1,170,7,3
2019,10,0,10,1,1,1,0,0,0,0,0,1
2019,10,0,11,5,5,5,0,0,0,0,0,0
2019,10,0,12,53,52,46,1,0,0,5,1,0
2019,10,0,13,260,256,220,2,0,0,34,4,2
2019,10,0,14,1158,1139,906,9,0,0,224,19,16
2019,10,0,15,2831,2791,2197,23,1,2,568,40,40
2019,10,0,16,4772,4714,3550,105,1,5,1053,58,55
2019,10,0,17,6350,6282,4470,270,2,10,1530,68,83
2019,10,0,18,7910,7820,5343,586,5,5,1881,90,106
2019,10,0,19,9933,9838,6430,1074,6,18,2310,95,108
2019,10,1,11,1,1,1,0,0,0,0,0,0
2019,10,1,12,15,15,13,1,0,0,1,0,0
2019,10,1,13,59,57,41,0,0,0,16,2,1
2019,10,1,14,278,274,203,1,0,0,70,4,4
2019,10,1,15,560,552,382,13,0,1,156,8,9
2019,10,1,16,929,915,607,12,1,1,294,14,10
2019,10,1,17,1208,1190,743,40,0,1,406,18,21
2019,10,1,18,1343,1320,748,75,2,1,494,23,28
2019,10,1,19,1530,1503,854,121,0,1,527,27,23
2019,10,2,11,1,1,1,0,0,0,0,0,0
2019,10,2,12,23,22,20,0,0,0,2,1,0
2019,10,2,13,92,90,76,1,0,0,13,2,1
2019,10,2,14,438,427,321,3,0,0,103,11,7
2019,10,2,15,1075,1055,801,7,0,1,246,20,25
2019,10,2,16,1780,1751,1238,40,0,2,471,29,36
2019,10,2,17,2257,2223,1472,86,2,6,657,34,36
2019,10,2,18,2753,2707,1738,186,1,1,781,46,57
2019,10,2,19,3218,3177,1950,294,1,3,929,41,57
2019,10,3,11,2,2,2,0,0,0,0,0,0
2019,10,3,12,7,7,6,0,0,0,1,0,0
2019,10,3,13,54,54,52,0,0,0,2,0,0
2019,10,3,14,270,268,245,1,0,0,22,2,3
2019,10,3,15,717,712,626,1,0,0,85,5,2
2019,10,3,16,1263,1251,1066,31,0,0,154,12,7
2019,10,3,17,1818,1807,1453,92,0,1,261,11,15
2019,10,3,18,2384,2369,1824,207,1,1,336,15,12
2019,10,3,19,3288,3275,2370,417,3,6,479,13,12
2019,10,4,12,1,1,1,0,0,0,0,0,0
2019,10,4,13,24,24,24,0,0,0,0,0,0
2019,10,4,14,76,75,62,1,0,0,12,1,0
2019,10,4,15,250,248,202,1,1,0,44,2,1
2019,10,4,16,431,429,340,11,0,2,76,2,0
2019,10,4,17,584,583,442,26,0,1,114,1,4
2019,10,4,18,811,807,579,62,0,1,165,4,1
2019,10,4,19,1097,1089,746,120,2,5,216,8,7
2019,10,5,10,1,1,1,0,0,0,0,0,1
2019,10,5,11,1,1,1,0,0,0,0,0,0
2019,10,5,12,7,7,6,0,0,0,1,0,0
2019,10,5,13,31,31,27,1,0,0,3,0,0
2019,10,5,14,96,95,75,3,0,0,17,1,2
2019,10,5,15,229,224,186,1,0,0,37,5,3
2019,10,5,16,369,368,299,11,0,0,58,1,2
2019,10,5,17,483,479,360,26,0,1,92,4,7
2019,10,5,18,619,617,454,56,1,1,105,2,8
2019,10,5,19,800,794,510,122,0,3,159,6,9
2019,11,0,10,1,1,1,0,0,0,0,0,0
2019,11,0,11,8,8,8,0,0,0,0,0,0
2019,11,0,12,43,43,36,1,0,0,6,0,2
2019,11,0,13,263,261,227,2,0,0,32,2,5
2019,11,0,14,1106,1101,863,6,1,0,231,5,16
2019,11,0,15,2563,2543,2019,13,0,1,510,20,29
2019,11,0,16,4307,4253,3190,99,0,4,960,54,58
2019,11,0,17,5958,5897,4224,293,6,6,1368,61,67
2019,11,0,18,7563,7499,5126,573,2,2,1796,64,78
2019,11,0,19,9157,9065,5873,1001,10,27,2154,92,80
2019,11,1,11,1,1,1,0,0,0,0,0,0
2019,11,1,12,13,13,11,0,0,0,2,0,0
2019,11,1,13,68,67,56,2,0,0,9,1,3
2019,11,1,14,254,252,166,3,0,0,83,2,4
2019,11,1,15,522,515,373,0,0,0,142,7,11
2019,11,1,16,817,798,528,10,0,1,259,19,14
2019,11,1,17,1035,1026,642,38,2,2,342,9,20
2019,11,1,18,1322,1314,724,76,0,0,514,8,29
2019,11,1,19,1412,1395,739,110,0,2,544,17,29
2019,11,2,11,6,6,6,0,0,0,0,0,0
2019,11,2,12,18,18,15,0,0,0,3,0,1
2019,11,2,13,96,96,79,0,0,0,17,0,0
2019,11,2,14,414,413,320,0,0,0,93,1,6
2019,11,2,15,975,967,737,9,0,1,220,8,10
2019,11,2,16,1588,1565,1109,36,0,0,420,23,29
2019,11,2,17,2122,2085,1437,85,3,2,558,37,34
2019,11,2,18,2548,2514,1636,183,1,0,694,34,29
2019,11,2,19,2924,2887,1767,305,5,9,801,37,32
2019,11,3,10,1,1,1,0,0,0,0,0,0
2019,11,3,11,1,1,1,0,0,0,0,0,0
2019,11,3,12,7,7,6,0,0,0,1,0,0
2019,11,3,13,59,58,54,0,0,0,4,1,1
2019,11,3,14,268,266,238,1,1,0,26,2,3
2019,11,3,15,640,636,571,3,0,0,62,4,3
2019,11,3,16,1176,1170,993,27,0,3,147,6,11
2019,11,3,17,1729,1719,1362,105,0,2,250,10,8
2019,11,3,18,2308,2297,1759,188,1,2,347,11,12
2019,11,3,19,2977,2953,2108,374,3,11,457,24,12
2019,11,4,12,2,2,2,0,0,0,0,0,0
2019,11,4,13,21,21,21,0,0,0,0,0,0
2019,11,4,14,94,94,74,1,0,0,19,0,1
2019,11,4,15,222,222,172,1,0,0,49,0,2
2019,11,4,16,371,367,285,13,0,0,69,4,2
2019,11,4,17,575,571,409,35,0,0,127,4,1
2019,11,4,18,777,771,551,68,0,0,152,6,2
2019,11,4,19,1079,1074,730,121,1,2,220,5,3
2019,11,5,12,3,3,2,1,0,0,0,0,1
2019,11,5,13,19,19,17,0,0,0,2,0,1
2019,11,5,14,76,76,65,1,0,0,10,0,2
2019,11,5,15,204,203,166,0,0,0,37,1,3
2019,11,5,16,355,353,275,13,0,0,65,2,2
2019,11,5,17,497,496,374,30,1,0,91,1,4
2019,11,5,18,608,603,456,58,0,0,89,5,6
2019,11,5,19,765,756,529,91,1,3,132,9,4
2019,12,0,10,1,1,1,0,0,0,0,0,0
2019,12,0,11,9,9,5,0,1,0,3,0,0
2019,12,0,12,39,38,28,2,0,0,8,1,1
2019,12,0,13,267,265,227,4,0,0,34,2,7
2019,12,0,14,1108,1093,907,3,1,0,182,15,11
2019,12,0,15,2687,2655,2087,18,0,1,549,32,33
2019,12,0,16,4426,4379,3316,91,1,2,969,47,53
2019,12,0,17,5970,5906,4267,285,6,2,1346,64,63
2019,12,0,18,7609,7521,5108,630,1,9,1773,88,82
2019,12,0,19,9349,9251,6075,990,6,27,2153,98,107
2019,12,1,11,3,3,2,0,0,0,1,0,0
2019,12,1,12,14,14,13,0,0,0,1,0,0
2019,12,1,13,70,70,58,1,0,0,11,0,3
2019,12,1,14,240,237,180,0,0,0,57,3,3
2019,12,1,15,514,508,358,2,0,0,148,6,6
2019,12,1,16,753,743,497,8,0,1,237,10,10
2019,12,1,17,1074,1063,649,33,1,0,380,11,17
2019,12,1,18,1284,1268,735,84,1,1,447,16,29
2019,12,1,19,1414,1397,772,123,0,4,498,17,24
2019,12,2,11,4,4,3,0,1,0,0,0,0
2019,12,2,12,12,11,7,0,0,0,4,1,0
2019,12,2,13,107,106,89,2,0,0,15,1,2
2019,12,2,14,397,390,316,1,0,0,73,7,7
2019,12,2,15,986,969,704,9,0,0,256,17,21
2019,12,2,16,1590,1562,1105,25,1,1,430,28,27
2019,12,2,17,2005,1966,1331,80,3,1,551,39,31
2019,12,2,18,2491,2456,1586,168,0,2,700,35,42
2019,12,2,19,2932,2888,1802,266,2,7,811,44,57
2019,12,3,10,1,1,1,0,0,0,0,0,0
2019,12,3,12,7,7,5,1,0,0,1,0,1
2019,12,3,13,51,50,46,0,0,0,4,1,1
2019,12,3,14,271,266,243,1,1,0,21,5,0
2019,12,3,15,709,702,633,3,0,0,66,7,4
2019,12,3,16,1266,1259,1090,33,0,0,136,7,9
2019,12,3,17,1780,1772,1424,115,2,0,231,8,7
2019,12,3,18,2343,2326,1764,219,0,5,338,17,8
2019,12,3,19,3120,3093,2228,371,2,10,482,27,20
2019,12,4,13,21,21,18,1,0,0,2,0,1
2019,12,4,14,99,99,79,1,0,0,19,0,0
2019,12,4,15,253,252,202,2,0,1,47,1,1
2019,12,4,16,435,434,325,17,0,0,92,1,2
2019,12,4,17,599,598,464,30,0,1,103,1,4
2019,12,4,18,868,855,593,91,0,0,171,13,1
2019,12,4,19,1136,1130,774,132,1,3,220,6,2
2019,12,5,11,2,2,0,0,0,0,2,0,0
2019,12,5,12,6,6,3,1,0,0,2,0,0
2019,12,5,13,18,18,16,0,0,0,2,0,0
2019,12,5,14,101,101,89,0,0,0,12,0,1
2019,12,5,15,225,224,190,2,0,0,32,1,1
2019,12,5,16,382,381,299,8,0,0,74,1,5
2019,12,5,17,512,507,399,27,0,0,81,5,4
2019,12,5,18,623,616,430,68,0,1,117,7,2
2019,12,5,19,747,743,499,98,1,3,142,4,4
2020,1,0,10,1,1,1,0,0,0,0,0,0
2020,1,0,11,8,8,5,0,0,0,3,0,1
2020,1,0,12,57,56,51,0,0,0,5,1,1
2020,1,0,13,253,247,214,1,0,0,32,6,0
2020,1,0,14,1128,1111,904,8,0,1,198,17,13
2020,1,0,15,2679,2652,2127,20,0,0,505,27,35
2020,1,0,16,4425,4375,3293,89,2,5,986,50,52
2020,1,0,17,6213,6158,4426,296,2,2,1432,55,77
2020,1,0,18,7776,7690,5256,566,1,16,1851,86,83
2020,1,0,19,9697,9589,6302,1044,2,16,2225,108,103
2020,1,1,10,1,1,1,0,0,0,0,0,0
2020,1,1,11,2,2,2,0,0,0,0,0,0
2020,1,1,12,19,19,17,0,0,0,2,0,0
2020,1,1,13,49,47,40,0,0,0,7,2,0
2020,1,1,14,255,250,178,0,0,0,72,5,3
2020,1,1,15,482,475,335,6,0,0,134,7,6
2020,1,1,16,786,777,528,13,0,2,234,9,7
2020,1,1,17,1062,1055,637,41,0,0,377,7,12
2020,1,1,18,1252,1231,750,57,0,2,422,21,8
2020,1,1,19,1432,1423,805,120,1,2,495,9,16
2020,1,2,11,4,4,3,0,0,0,1,0,0
2020,1,2,12,22,22,21,0,0,0,1,0,0
2020,1,2,13,91,87,71,0,0,0,16,4,0
2020,1,2,14,399,389,296,7,0,0,86,10,8
2020,1,2,15,955,941,712,7,0,0,222,14,23
2020,1,2,16,1561,1539,1042,36,1,0,460,22,37
2020,1,2,17,2005,1972,1339,75,0,2,556,33,50
2020,1,2,18,2554,2510,1574,180,0,3,753,44,56
2020,1,2,19,3042,2980,1854,284,1,4,837,62,57
2020,1,3,11,1,1,0,0,0,0,1,0,0
2020,1,3,12,7,6,6,0,0,0,0,1,1
2020,1,3,13,74,74,69,0,0,0,5,0,0
2020,1,3,14,275,274,254,1,0,0,19,1,1
2020,1,3,15,749,747,663,2,0,0,82,2,2
2020,1,3,16,1293,1283,1102,16,0,2,163,10,7
2020,1,3,17,1926,1914,1547,107,1,0,259,12,10
2020,1,3,18,2481,2465,1879,196,0,7,383,16,17
2020,1,3,19,3271,3243,2333,391,0,5,514,28,20
2020,1,4,12,5,5,4,0,0,0,1,0,0
2020,1,4,13,23,23,19,1,0,0,3,0,0
2020,1,4,14,105,105,96,0,0,1,8,0,0
2020,1,4,15,249,248,208,2,0,0,38,1,0
2020,1,4,16,419,418,328,14,0,1,75,1,0
2020,1,4,17,682,679,510,40,1,0,128,3,4
2020,1,4,18,864,861,603,76,1,2,179,3,0
2020,1,4,19,1151,1148,760,142,0,3,243,3,4
2020,1,5,11,1,1,0,0,0,0,1,0,1
2020,1,5,12,4,4,3,0,0,0,1,0,0
2020,1,5,13,16,16,15,0,0,0,1,0,0
2020,1,5,14,94,93,80,0,0,0,13,1,1
2020,1,5,15,244,241,209,3,0,0,29,3,4
2020,1,5,16,366,358,293,10,1,0,54,8,1
2020,1,5,17,538,538,393,33,0,0,112,0,1
2020,1,5,18,625,623,450,57,0,2,114,2,2
2020,1,5,19,801,795,550,107,0,2,136,6,6
2020,2,0,10,1,1,1,0,0,0,0,0,0
2020,2,0,11,7,7,4,1,0,0,2,0,0
2020,2,0,12,48,44,39,0,0,0,5,4,0
2020,2,0,13,279,277,233,3,0,0,41,2,5
2020,2,0,14,1064,1050,861,9,0,0,180,14,18
2020,2,0,15,2524,2493,2001,18,0,4,470,31,37
2020,2,0,16,4237,4195,3209,95,2,3,886,42,47
2020,2,0,17,5754,5692,4100,277,2,5,1308,62,74
2020,2,0,18,7431,7356,5046,525,1,11,1773,75,105
2020,2,0,19,9161,9053,6022,859,9,13,2150,108,101
2020,2,1,11,4,4,2,1,0,0,1,0,0
2020,2,1,12,13,11,10,0,0,0,1,2,0
2020,2,1,13,65,65,50,1,0,0,14,0,0
2020,2,1,14,209,206,156,2,0,0,48,3,4
2020,2,1,15,449,441,335,4,0,0,102,8,6
2020,2,1,16,763,757,501,10,0,1,245,6,8
2020,2,1,17,979,971,594,33,0,1,343,8,19
2020,2,1,18,1174,1160,719,53,0,1,387,14,9
2020,2,1,19,1348,1330,764,79,2,1,484,18,11
2020,2,2,10,1,1,1,0,0,0,0,0,0
2020,2,2,11,2,2,1,0,0,0,1,0,0
2020,2,2,12,21,20,16,0,0,0,4,1,0
2020,2,2,13,121,119,100,0,0,0,19,2,2
2020,2,2,14,406,399,310,4,0,0,85,7,10
2020,2,2,15,912,894,674,4,0,4,212,18,21
2020,2,2,16,1433,1405,1000,32,1,1,371,28,28
2020,2,2,17,1930,1893,1271,92,1,1,528,37,41
2020,2,2,18,2443,2400,1507,170,0,2,721,43,77
2020,2,2,19,2761,2704,1671,235,2,6,790,57,61
2020,2,3,11,1,1,1,0,0,0,0,0,0
2020,2,3,12,9,9,9,0,0,0,0,0,0
2020,2,3,13,47,47,44,1,0,0,2,0,1
2020,2,3,14,283,280,258,0,0,0,22,3,2
2020,2,3,15,721,718,635,4,0,0,79,3,8
2020,2,3,16,1267,1262,1091,32,1,0,138,5,8
2020,2,3,17,1792,1779,1451,105,0,2,221,13,10
2020,2,3,18,2414,2404,1857,182,1,4,360,10,13
2020,2,3,19,3202,3182,2329,352,3,4,494,20,22
2020,2,4,13,21,21,20,0,0,0,1,0,0
2020,2,4,14,91,91,73,1,0,0,17,0,1
2020,2,4,15,244,242,192,4,0,0,46,2,0
2020,2,4,16,421,420,337,14,0,1,68,1,1
2020,2,4,17,607,606,452,27,0,1,126,1,2
