draw,beta
566,0.00478417633118056
567,0.00362409617338775
568,0.0018978660346061
569,-0.000466477232504157
570,0.00455263792476665
571,0.00239971908694478
572,0.0033504487911473
573,0.00602058862469903
574,0.00407427134128856
575,0.00375575706118116
576,0.00390068800409521
577,0.00664052108630882
578,0.00341415049717533
579,0.0032654632550377
580,0.00407960505221763
581,0.0044624540162452
582,0.00735863312148252
583,0.00269269970664793
584,0.00334062121892057
585,0.00487700349430116
586,0.00288727411665854
587,0.0029132296389064
588,0.00388853296069278
589,0.00207832778222003
590,0.00578621153834331
591,0.00664624681868047
592,0.00249990187026657
593,0.00411140412390582
594,0.00460450508655217
595,0.00220902117927789
596,0.00266591799276543
597,0.00298113868642722
598,0.00345388352372187
599,0.00556431041276398
600,0.00261111612298344
601,0.00687289817893808
602,0.000672687124466009
603,0.00595538002502124
604,0.00473135771580488
605,0.00325965848120638
606,0.00346491934363063
607,0.00401763413692714
608,0.00348621184096371
609,0.00650798056817753
610,0.00348370567676196
611,0.00605567588204108
612,0.000400466086506446
613,0.0053042636611269
614,0.00250645811180423
615,0.0043252394786005
616,0.00422202849959839
617,0.00563323346006689
618,0.00640338473475347
619,0.00684778195481164
620,0.00401577483906055
621,0.00563166163300869
622,0.00297905096247251
623,0.00335272197198509
624,0.00436757128412187
625,0.00255962465920064
626,0.00522030717946229
627,0.00302319266497565
628,0.00409340877604589
629,0.00512592194125236
630,0.00213238872421822
631,0.00509984835312068
632,0.00649326946489088
633,0.00395669978166017
634,0.00476398902806534
635,0.00549262469565936
636,0.00287761216501883
637,0.00282506960645008
638,0.00468129858094586
639,0.00542837939517299
640,0.00216380981843036
641,0.00115305577823872
642,0.00448833756875661
643,0.0060004789049075
644,0.00557418812179544
645,0.00252663768581955
646,0.00636219019765908
647,0.00362344069739045
648,0.00514298566954461
649,0.00254081424578485
650,6.82579932975474e-05
651,0.00341763898961207
652,0.00596512473240969
653,0.00358492823152065
654,0.00139024429617879
655,0.00227985655752063
656,0.00402636425592199
657,0.0029318474709189
658,0.00346408760072215
659,0.00211666926171229
660,0.00364884511382509
661,3.52051852501114e-05
662,0.00402951337219553
663,0.00128876492582149
664,0.00371689650109078
665,0.00354534170336686
666,0.00337963720253607
667,0.00239996848925108
668,0.0069709552486208
669,0.00512384830571849
670,0.00306516128828196
671,0.00248477191734831
672,0.00478990261525082
673,0.00487711097387738
674,0.00332567746778971
675,0.00585177825809627
676,0.00669393866626991
677,0.00515087438861022
678,0.00410584465183095
679,0.00224359497923348
680,0.00384686355677341
681,0.00434281080260668
682,0.00506942465036339
683,0.00324385962794777
684,0.00581769927991914
685,0.00441271893420971
686,0.00192010136758054
687,0.0039376163506545
688,0.00558885387801786
689,0.00576191006744414
690,0.00671097154055409
691,0.00262859659362712
692,0.00328459841465882
693,0.00406629994053911
694,0.00451598413779384
695,0.00450847329861522
696,0.00240637721093143
697,0.00432703429636628
698,0.00364580633006656
699,0.00381933205204687
700,0.00293018112174164
701,0.00577984238836073
702,0.00546537867986962
703,0.00354191320668672
704,0.00686381325017563
705,0.0040271950279529
706,0.00459851919015334
707,0.00615991694509359
708,0.00565122115140123
709,0.0046302479749124
710,0.00221967475025006
711,0.00366620082636847
712,0.00524931724480489
713,0.00520063665655519
714,0.00486126095155358
715,0.00332672516155707
716,0.00496630128036765
717,0.00522306226217395
718,0.0017100554440242
719,0.00603429846667945
720,0.00299578469096288
721,0.00531587012480113
722,0.00399030980835125
723,0.00690655219881161
724,0.00207728992266388
725,0.00457700859930489
726,0.00481075553528607
727,0.00556512010036387
728,0.00508625864047184
729,0.00426734506778354
730,0.00412302413741513
731,0.00381216463925326
732,0.00735628152870215
733,0.00378329781431833
734,0.0043009478203122
735,0.00186013366439162
736,0.00588443634110545
737,0.00582531874877468
738,0.00814546889077229
739,0.00295165257696591
740,0.00114957481396458
741,0.0029488914269714
742,0.00549079111601377
743,0.00378921043271536
744,0.00421311099107999
745,0.00468864535812736
746,0.00310055655474873
747,0.000822202903526681
748,0.00351121951782253
749,0.00277744367364642
750,0.00229548460227011
751,0.00501137101809375
752,0.00541755315499834
753,0.0075138581506061
754,0.00242151622883837
755,0.002827164593868
756,0.00563063346362447
757,0.00466230480621091
758,0.00271658781274322
759,0.00243066648596948
760,0.00265960866214361
761,0.00443628967720079
762,0.00372227159963605
763,0.0039146322238098
764,0.00460360805493539
765,0.00392928207325563
766,0.00552828247937921
767,0.00493795842264183
768,0.00351967729717708
769,0.0033214815077227
770,0.00353128989051288
771,0.00540722533979296
772,0.00324788143719367
773,0.0070510109422291
774,0.00449682896792164
775,0.00375855860343923
776,0.00465032769175126
777,0.00363409175096877
778,0.005060481326489
779,0.00439859996508395
780,0.002847577008057
781,0.00485370564735403
782,0.00409563896421369
783,0.00231539188114614
784,0.00617725782476358
785,0.0077675582674403
786,0.00592035634991222
787,0.00491055540359512
788,0.0052776403847087
789,0.00128253439858225
790,0.00635434682453292
791,0.00256164099084367
792,0.00332460872005113
793,0.00460120905321517
794,0.00246048555622567
795,0.00472783501071563
796,0.00347325558959936
797,0.00483415520048385
798,0.00321956514904525
799,0.00492819369954935
800,0.00174339813199411
801,0.0032204328551632
802,0.00503762721268981
803,0.00282848730407661
804,0.00424749838962351
805,0.00155989085149898
806,0.00432514894473469
807,0.00308100612803486
808,0.00410717503582201
809,0.00166084018733895
810,0.00122571386545013
811,0.00786988750471653
812,-0.000371958635612847
813,0.00590039056487315
814,0.00382055337331823
815,0.00424056585833962
816,0.00712108514471673
817,0.00521839399996647
818,0.00541942236853076
819,-0.000309416346450937
820,0.00245064025305148
821,0.00535898355343888
822,0.00489284701836177
823,0.00514862887252861
824,0.00112160476521911
825,0.00222947035573159
826,0.00449059830258701
827,0.00316234165148331
828,0.00498478060949929
829,0.00487796064428842
830,0.00499335361651659
831,0.00692094978077728
832,0.0045004131657716
833,0.00277974397989398
834,0.00619826060891828
835,0.00588130525168345
836,0.00457291687559146
837,0.00469587713822412
838,0.00400395279497646
839,0.00549130070048764
840,0.00265119336297631
841,0.00361319501785953
842,0.00655447062957735
843,0.00504761613813136
844,0.000206325222077458
845,0.00421926249985092
846,0.00275032473706393
847,0.00319631141273697
848,0.00405316957084605
849,0.00477088752934068
850,0.00346535425062136
851,0.00590844432124054
852,0.0040967329678039
853,0.00363504712066512
854,0.00498205977545881
855,0.0057164819301848
856,0.00277330087440498
857,0.00387020139321501
858,0.00454304655183881
859,0.00363108296343653
860,0.00254998453488281
861,0.00465376608903151
862,0.0048497949964393
863,0.00350812545895699
864,0.00390648273623165
865,0.00373240523433583
866,0.00428308723511918
867,0.00522996561630662
868,0.00590849453347117
869,0.00378635215507986
870,0.00322909767177794
871,0.0055097257936909
872,3.57969468597305e-05
873,0.00490681483463256
874,0.00676264101060595
875,0.00528010813953039
876,0.00457876339285142
877,0.00561196463619097
878,0.00536793651480164
879,0.00543505727186858
880,0.00434309660600782
881,0.00373561268029549
882,0.00469823477123657
883,0.00230240831545822
884,0.00399358204665585
885,0.00442824463091511
886,0.00504421720431577
887,0.00363582430152953
888,0.00482010180578553
889,0.00564895737450331
890,0.00370395589844919
891,-0.000275407171397982
892,0.00444153793814738
893,0.00203872354065827
894,0.00471531639564062
895,-0.000539607380125935
896,0.00445991784415945
897,0.000576209032698498
898,0.0056909712960475
899,0.00507128985044036
900,0.00369912132022768
901,0.00574000941521007
902,0.00601095481485248
903,0.00245013074785832
904,0.00525536816683378
905,0.00477252849912513
906,0.000662205077633764
907,0.00489912368438646
908,0.00284112080028931
909,0.0045394552853914
910,0.00253791744835203
911,0.00419427968540925
912,0.00327496625421725
913,0.00317015969371744
914,0.00132799817631703
915,0.00448283266163912
916,0.00275807586658453
917,0.00283622832292117
918,0.00348575079885273
919,0.00711466334059894
920,0.000918548623756685
921,0.00155610732724051
922,0.00572455443440755
923,0.00558920295642194
924,0.00218425919919966
925,0.00559650188686045
926,0.00620837400159399
927,0.00316757436655932
928,0.00477718196571083
929,0.00293395501009309
930,0.00271707254860356
931,0.00618958126262551
932,0.00508290861754727
933,0.00222635380097542
934,0.00441408244056326
935,0.00548177510411111
936,0.00177014075335985
937,0.00483968929066802
938,0.00415525785598288
939,0.00673294736862254
940,0.00469157650253115
941,0.00551428914915755
942,0.00318342022563503
943,0.00263222404867336
944,0.00513987205834013
945,0.00235157710303349
946,0.00568281637176269
947,-0.000771154065007887
948,0.0055027801517449
949,0.000711085812025289
950,0.00463867724816719
951,0.00476159314852036
952,0.00444975292400136
953,0.00425081113625485
954,0.0015846180891903
955,0.00299967978632922
956,0.00745334252861743
957,0.00538848073915072
958,0.00139782082435978
959,0.00168271278823283
960,0.00290916787787261
961,0.00330882105013658
962,0.00151311717650653
963,0.00253847240320752
964,-0.000445365546415867
965,0.00488294193881465
966,0.00416103326627161
967,0.00176597167913673
968,0.00524900081633208
969,0.0054044118350237
970,0.00513113535187209
971,0.00288408357929852
972,0.00579427196566916
973,0.00354529525421714
974,0.0042443591420506
975,0.00205620535955073
976,0.00325589425512132
977,0.004995017846126
978,0.00591584609856837
979,0.00312924323156687
980,0.00259894055881619
981,0.00396411141494477
982,0.00294674952236598
983,0.00497936148122264
984,0.00235372046205009
985,0.00347047916948394
986,0.00604679161579828
987,0.00296809909067382
988,0.00642132269637902
989,0.00169596170215383
990,0.00542105741164217
991,0.00378819721517798
992,0.00465709725362704
993,0.00440053097201222
994,0.0038108548883943
995,0.00391306173588005
996,0.00511961930187057
997,0.00538631935026918
998,0.00513359024171342
999,0.00378151552888998
